PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs,HZ
HD 219134_2,HD 219134,0.475,0.085,1.279,1.562,6.542,0.75,0.266,0.071,252.843,0.496,0.521,1,3,5,2036.107,True
HD 219134_3,HD 219134,2.999,0.067,1.913,2.632,6.542,0.75,0.266,0.354,162.136,3.079,0.72,0,0,5,2036.107,False
HD 219134_4,HD 219134,0.285,0.083,1.716,1.696,6.542,0.75,0.266,0.046,233.942,0.3,0.375,0,0,5,2036.107,False
HD 219134_5,HD 219134,1.823,0.052,1.09,1.858,6.542,0.75,0.266,0.232,192.747,1.728,0.117,0,3,5,2036.107,False
HD 219134_7,HD 219134,0.986,0.056,2.277,3.252,6.542,0.75,0.266,0.15,284.687,1.038,0.17,1,5,5,2036.107,False
HD 88230_0,HD 88230,1.858,0.024,1.413,2.053,4.871,0.63,0.103,0.384,32.373,1.902,0.232,0,4,5,2036.108,False
HD 88230_1,HD 88230,0.369,0.102,2.613,5.786,4.871,0.63,0.103,0.038,68.771,0.406,0.011,0,2,5,2036.108,True
HD 88230_2,HD 88230,0.941,0.058,0.511,0.071,4.871,0.63,0.103,0.201,196.328,0.99,0.397,0,1,5,2036.108,False
HD 88230_3,HD 88230,1.397,0.055,1.541,1.79,4.871,0.63,0.103,0.2,39.333,1.327,0.056,0,3,5,2036.108,False
HD 88230_4,HD 88230,0.683,0.12,0.831,1.323,4.871,0.63,0.103,0.032,199.721,0.603,0.969,0,2,5,2036.108,False
HD 88230_5,HD 88230,2.552,0.09,1.594,5.37,4.871,0.63,0.103,0.497,303.366,2.47,0.226,0,2,5,2036.108,False
HD 88230_6,HD 88230,2.842,0.103,0.661,0.236,4.871,0.63,0.103,0.456,246.254,3.129,0.049,0,0,5,2036.108,False
HD 4628_0,HD 4628,0.299,0.054,1.741,3.577,7.435,0.78,0.3,0.031,272.422,0.315,0.741,0,0,5,2036.11,False
HD 4628_1,HD 4628,4.258,0.031,1.273,2.113,7.435,0.78,0.3,0.213,244.214,4.169,0.006,0,0,5,2036.11,False
HD 4628_4,HD 4628,4.069,0.034,0.981,0.978,7.435,0.78,0.3,0.559,58.008,4.17,0.283,0,0,5,2036.11,False
HD 4628_5,HD 4628,3.681,0.025,0.897,0.907,7.435,0.78,0.3,0.348,230.192,3.597,0.052,0,0,5,2036.11,False
HD 4628_6,HD 4628,1.476,0.055,1.942,3.279,7.435,0.78,0.3,0.182,81.857,1.542,0.596,1,5,5,2036.11,False
HD 192310_0,HD 192310,1.267,0.07,0.641,3.225,8.812,0.77,0.404,0.052,17.168,1.354,0.945,0,0,5,2036.111,False
HD 192310_1,HD 192310,1.472,0.082,2.73,38.464,8.812,0.77,0.404,0.13,114.389,1.358,0.636,1,2,5,2036.111,False
HD 192310_2,HD 192310,0.631,0.109,2.544,7.928,8.812,0.77,0.404,0.078,140.857,0.699,0.225,1,5,5,2036.111,True
HD 192310_3,HD 192310,0.091,0.084,2.458,9.634,8.812,0.77,0.404,0.007,89.828,0.091,0.738,0,0,5,2036.111,False
HD 10360_0,HD 10360,0.111,0.132,2.009,2.79,8.189,0.78,0.345,0.011,46.935,0.099,0.118,0,0,5,2036.112,False
HD 10360_1,HD 10360,0.559,0.036,0.525,0.157,8.189,0.78,0.345,0.053,106.5,0.579,0.726,0,0,5,2036.112,True
HD 10360_2,HD 10360,3.873,0.13,2.182,6.634,8.189,0.78,0.345,0.345,298.526,3.638,0.699,0,0,5,2036.112,False
HD 10360_4,HD 10360,0.185,0.028,3.239,14.522,8.189,0.78,0.345,0.022,71.246,0.183,0.406,0,0,5,2036.112,False
HD 10360_5,HD 10360,2.33,0.067,0.679,0.262,8.189,0.78,0.345,0.163,316.681,2.342,0.845,0,0,5,2036.112,False
HD 156026_0,HD 156026,3.18,0.093,3.171,12.457,5.954,0.68,0.158,0.391,152.193,3.462,0.78,1,5,5,2036.114,False
HD 156026_1,HD 156026,0.564,0.081,0.509,0.104,5.954,0.68,0.158,0.1,146.027,0.602,0.258,0,2,5,2036.114,True
HD 156026_2,HD 156026,0.423,0.044,0.607,0.161,5.954,0.68,0.158,0.068,296.505,0.413,0.422,1,3,5,2036.114,True
HD 156026_3,HD 156026,1.001,0.06,2.318,6.886,5.954,0.68,0.158,0.111,149.987,0.962,0.772,1,4,5,2036.114,False
HD 156026_5,HD 156026,1.693,0.124,2.972,18.392,5.954,0.68,0.158,0.27,104.592,1.712,0.509,1,5,5,2036.114,False
HD 149661_2,HD 149661,2.991,0.073,1.285,1.48,9.894,0.87,0.462,0.254,31.234,2.906,0.109,0,0,5,2036.115,False
HD 149661_3,HD 149661,2.364,0.065,0.7,0.369,9.894,0.87,0.462,0.191,154.354,2.517,0.061,0,0,5,2036.115,False
HD 149661_5,HD 149661,3.155,0.051,2.936,10.042,9.894,0.87,0.462,0.253,304.832,3.124,0.078,0,1,5,2036.115,False
HD 10361_1,HD 10361,0.761,0.025,1.303,1.111,8.197,0.77,0.304,0.062,55.297,0.747,0.042,0,3,5,2036.116,True
HD 10361_2,HD 10361,0.985,0.066,0.785,0.305,8.197,0.77,0.304,0.085,284.281,1.014,0.044,0,1,5,2036.116,False
HD 10361_3,HD 10361,1.525,0.07,0.586,0.106,8.197,0.77,0.304,0.145,139.755,1.451,0.085,0,0,5,2036.116,False
HD 10361_4,HD 10361,4.037,0.084,0.501,0.078,8.197,0.77,0.304,0.471,5.575,4.144,0.158,0,0,5,2036.116,False
HD 3651 A_0,HD 3651 A,0.818,0.09,1.086,1.01,11.108,0.86,0.532,0.051,90.597,0.825,0.766,0,4,5,2036.118,True
HD 3651 A_3,HD 3651 A,0.106,0.12,3.284,4.001,11.108,0.86,0.532,0.008,276.021,0.093,0.436,0,0,5,2036.118,False
HD 3651 A_5,HD 3651 A,0.552,0.025,0.534,0.183,11.108,0.86,0.532,0.048,353.225,0.538,0.299,0,0,5,2036.118,False
HD 100623 A_0,HD 100623 A,4.014,0.105,2.503,3.348,9.559,0.88,0.37,0.414,107.884,4.042,0.225,0,1,5,2036.119,False
HD 100623 A_2,HD 100623 A,0.102,0.086,0.559,0.126,9.559,0.88,0.37,0.009,25.192,0.096,0.113,0,0,5,2036.119,False
HD 100623 A_3,HD 100623 A,4.384,0.075,1.441,2.296,9.559,0.88,0.37,0.137,102.141,4.71,0.963,0,0,5,2036.119,False
HD 100623 A_4,HD 100623 A,2.524,0.072,0.66,0.245,9.559,0.88,0.37,0.261,182.257,2.686,0.155,0,0,5,2036.119,False
HD 100623 A_5,HD 100623 A,4.18,0.038,0.734,0.268,9.559,0.88,0.37,0.343,331.135,4.066,0.67,0,0,5,2036.119,False
HD 100623 A_6,HD 100623 A,0.362,0.165,0.555,0.159,9.559,0.88,0.37,0.021,312.68,0.315,0.809,0,0,5,2036.119,False
HD 100623 A_7,HD 100623 A,4.073,0.068,1.365,2.334,9.559,0.88,0.37,0.393,132.15,3.819,0.234,0,0,5,2036.119,False
HD 216803_1,HD 216803,3.539,0.087,2.035,4.943,7.601,0.72,0.196,0.474,120.57,3.639,0.39,1,5,5,2036.121,False
HD 216803_3,HD 216803,0.104,0.044,0.893,0.59,7.601,0.72,0.196,0.013,333.855,0.1,0.309,0,0,5,2036.121,False
HD 216803_4,HD 216803,2.738,0.038,2.631,20.064,7.601,0.72,0.196,0.373,357.472,2.842,0.361,1,5,5,2036.121,False
HD 216803_5,HD 216803,0.109,0.06,0.686,0.28,7.601,0.72,0.196,0.015,333.671,0.115,0.386,0,0,5,2036.121,False
HD 216803_6,HD 216803,0.431,0.071,1.431,2.884,7.601,0.72,0.196,0.048,201.734,0.441,0.093,0,1,5,2036.121,True
HD 32147_1,HD 32147,0.121,0.122,1.044,1.198,8.844,0.75,0.29,0.006,133.639,0.123,0.903,0,0,5,2036.122,False
HD 32147_2,HD 32147,3.272,0.062,1.942,4.24,8.844,0.75,0.29,0.248,273.636,3.388,0.798,1,5,5,2036.122,False
HD 17925_0,HD 17925,1.472,0.037,0.676,0.225,10.361,0.82,0.401,0.127,115.594,1.421,0.534,0,0,5,2036.123,False
HD 17925_2,HD 17925,0.735,0.099,0.938,0.418,10.361,0.82,0.401,0.018,203.407,0.792,0.972,0,1,5,2036.123,True
HD 17925_3,HD 17925,0.561,0.086,1.065,1.168,10.361,0.82,0.401,0.056,111.95,0.599,0.463,0,0,5,2036.123,True
HD 17925_4,HD 17925,0.848,0.062,1.424,9.166,10.361,0.82,0.401,0.083,235.396,0.899,0.47,1,2,5,2036.123,True
HD 17925_6,HD 17925,3.618,0.076,0.719,0.34,10.361,0.82,0.401,0.335,218.743,3.822,0.137,0,0,5,2036.123,False
HD 37394_0,HD 37394,1.839,0.051,0.552,0.13,12.27,0.88,0.478,0.034,292.945,1.749,0.001,0,0,5,2036.125,False
HD 37394_1,HD 37394,0.501,0.058,1.934,3.563,12.27,0.88,0.478,0.036,114.192,0.52,0.639,0,0,5,2036.125,False
HD 37394_3,HD 37394,1.245,0.044,1.502,1.233,12.27,0.88,0.478,0.065,153.049,1.199,0.039,0,3,5,2036.125,False
HD 37394_5,HD 37394,0.152,0.102,1.111,2.258,12.27,0.88,0.478,0.01,155.447,0.159,0.082,0,0,5,2036.125,False
HD 37394_9,HD 37394,0.863,0.077,0.726,0.225,12.27,0.88,0.478,0.061,82.808,0.881,0.1,0,2,5,2036.125,True
HD 37394_10,HD 37394,0.093,0.059,3.205,17.212,12.27,0.88,0.478,0.007,70.663,0.098,0.587,0,0,5,2036.125,False
HD 37394_11,HD 37394,1.171,0.065,2.415,3.446,12.27,0.88,0.478,0.088,125.095,1.118,0.199,1,5,5,2036.125,False
HD 37394_15,HD 37394,0.222,0.142,1.093,1.517,12.27,0.88,0.478,0.018,201.709,0.244,0.564,0,0,5,2036.125,False
HD 37394_16,HD 37394,2.623,0.055,2.621,11.231,12.27,0.88,0.478,0.071,26.919,2.486,0.005,0,2,5,2036.125,False
HD 95735_0,HD 95735,0.673,0.041,0.901,0.885,2.546,0.44,0.02,0.13,228.666,0.7,0.012,0,3,5,2036.126,False
HD 95735_2,HD 95735,0.392,0.078,0.638,0.142,2.546,0.44,0.02,0.098,280.397,0.398,0.032,0,3,5,2036.126,False
HD 95735_3,HD 95735,0.164,0.146,0.847,0.374,2.546,0.44,0.02,0.062,273.873,0.158,0.394,1,4,5,2036.126,True
HD 95735_4,HD 95735,2.481,0.023,1.454,1.218,2.546,0.44,0.02,0.922,34.62,2.448,0.189,0,2,5,2036.126,False
HD 95735_6,HD 95735,0.163,0.047,1.008,1.443,2.546,0.44,0.02,0.038,50.016,0.155,0.812,0,2,5,2036.126,True
HD 217987_0,HD 217987,3.278,0.032,3.1,13.147,3.287,0.49,0.036,0.977,149.92,3.339,0.194,0,0,5,2036.127,False
HD 217987_1,HD 217987,0.104,0.158,2.049,3.903,3.287,0.49,0.036,0.023,288.039,0.101,0.063,0,0,5,2036.127,False
HD 202560_0,HD 202560,0.846,0.075,1.59,2.403,3.97,0.59,0.083,0.095,94.902,0.811,0.897,1,4,5,2036.129,False
HD 202560_1,HD 202560,0.552,0.052,0.674,0.254,3.97,0.59,0.083,0.133,46.102,0.534,0.251,1,5,5,2036.129,False
HD 202560_3,HD 202560,0.867,0.117,1.589,2.676,3.97,0.59,0.083,0.234,86.775,0.948,0.422,1,5,5,2036.129,False
HD 202560_4,HD 202560,2.302,0.14,0.558,0.068,3.97,0.59,0.083,0.499,0.985,1.983,0.311,0,0,5,2036.129,False
HD 202560_5,HD 202560,3.244,0.082,0.847,0.514,3.97,0.59,0.083,0.796,102.753,3.505,0.132,0,0,5,2036.129,False
HD 202560_6,HD 202560,0.414,0.085,0.785,0.353,3.97,0.59,0.083,0.11,331.08,0.445,0.42,1,5,5,2036.129,True
HD 142860_0,HD 142860,0.405,0.081,2.385,3.49,11.254,1.25,3.039,0.029,302.352,0.373,0.605,0,0,6,2036.253,False
HD 142860_2,HD 142860,3.184,0.073,1.146,2.096,11.254,1.25,3.039,0.302,155.433,3.408,0.276,0,0,6,2036.253,False
HD 142860_3,HD 142860,0.465,0.068,1.963,5.667,11.254,1.25,3.039,0.042,295.508,0.472,0.256,0,0,6,2036.253,False
HD 142860_5,HD 142860,0.92,0.074,2.443,2.622,11.254,1.25,3.039,0.042,341.285,0.974,0.886,0,4,6,2036.253,False
HD 142860_6,HD 142860,0.627,0.092,3.102,13.817,11.254,1.25,3.039,0.042,41.026,0.647,0.055,0,0,6,2036.253,False
HD 30652_0,HD 30652,0.357,0.032,0.524,0.114,8.068,1.25,2.71,0.024,124.3,0.346,0.846,0,0,6,2036.255,False
HD 30652_1,HD 30652,3.379,0.099,2.314,3.76,8.068,1.25,2.71,0.193,9.546,3.704,0.008,0,0,6,2036.255,False
HD 30652_2,HD 30652,1.418,0.081,1.563,2.688,8.068,1.25,2.71,0.189,316.232,1.528,0.282,1,4,6,2036.255,True
HD 30652_3,HD 30652,3.27,0.133,2.129,4.102,8.068,1.25,2.71,0.427,132.335,3.704,0.525,0,0,6,2036.255,False
HD 30652_4,HD 30652,2.754,0.119,2.49,10.423,8.068,1.25,2.71,0.293,4.9,2.751,0.616,1,1,6,2036.255,False
HD 22484_0,HD 22484,0.838,0.146,1.142,1.075,13.92,1.14,3.068,0.022,223.549,0.958,0.003,0,0,6,2036.256,False
HD 22484_1,HD 22484,1.12,0.109,1.996,10.252,13.92,1.14,3.068,0.031,95.151,1.238,0.005,0,2,6,2036.256,False
HD 22484_2,HD 22484,0.469,0.117,1.765,4.24,13.92,1.14,3.068,0.021,304.811,0.524,0.02,0,0,6,2036.256,False
HD 22484_5,HD 22484,4.456,0.081,0.516,0.082,13.92,1.14,3.068,0.263,338.829,4.135,0.12,0,0,6,2036.256,False
HD 22484_7,HD 22484,3.201,0.074,0.943,0.772,13.92,1.14,3.068,0.188,126.483,3.119,0.641,0,0,6,2036.256,False
HD 128167_0,HD 128167,1.283,0.14,1.15,1.754,15.756,1.39,3.182,0.068,274.237,1.104,0.445,1,3,6,2036.258,False
HD 128167_2,HD 128167,3.433,0.063,1.328,4.136,15.756,1.39,3.182,0.173,134.806,3.552,0.705,0,0,6,2036.258,False
HD 128167_3,HD 128167,4.878,0.117,2.132,7.451,15.756,1.39,3.182,0.253,329.783,5.084,0.692,0,0,6,2036.258,False
HD 128167_4,HD 128167,1.323,0.044,1.923,7.575,15.756,1.39,3.182,0.072,35.291,1.369,0.091,0,2,6,2036.258,False
HD 142373_0,HD 142373,1.268,0.168,0.757,0.538,15.898,1.08,3.136,0.08,74.899,1.458,0.605,0,1,6,2036.259,False
HD 142373_1,HD 142373,1.76,0.092,0.868,0.821,15.898,1.08,3.136,0.102,212.612,1.92,0.634,0,0,6,2036.259,True
HD 142373_2,HD 142373,0.834,0.129,2.923,3.951,15.898,1.08,3.136,0.039,87.076,0.895,0.764,0,0,6,2036.259,False
HD 142373_4,HD 142373,1.161,0.006,1.265,1.173,15.898,1.08,3.136,0.072,261.821,1.154,0.244,1,3,6,2036.259,False
HD 142373_6,HD 142373,4.705,0.105,0.947,0.705,15.898,1.08,3.136,0.234,271.246,4.601,0.081,0,0,6,2036.259,False
HD 142373_7,HD 142373,1.878,0.051,2.611,16.581,15.898,1.08,3.136,0.084,169.065,1.938,0.044,0,3,6,2036.259,True
HD 142373_8,HD 142373,3.092,0.053,1.805,4.531,15.898,1.08,3.136,0.134,350.139,2.928,0.74,1,6,6,2036.259,False
HD 134083_0,HD 134083,0.116,0.07,1.9,6.745,19.536,1.33,3.255,0.006,82.262,0.123,0.42,0,0,6,2036.26,False
HD 134083_1,HD 134083,0.36,0.097,1.358,1.173,19.536,1.33,3.255,0.01,270.052,0.332,0.03,0,0,6,2036.26,False
HD 134083_3,HD 134083,0.749,0.13,0.881,0.648,19.536,1.33,3.255,0.039,314.002,0.795,0.462,0,0,6,2036.26,False
HD 134083_4,HD 134083,0.959,0.114,0.591,0.159,19.536,1.33,3.255,0.041,239.275,0.88,0.541,0,0,6,2036.26,False
HD 23249_0,HD 23249,2.38,0.039,0.804,0.454,9.089,0.87,2.941,0.229,349.083,2.406,0.108,0,0,6,2036.262,True
HD 23249_1,HD 23249,2.348,0.031,1.487,8.264,9.089,0.87,2.941,0.251,291.165,2.305,0.253,0,0,6,2036.262,True
HD 38393_0,HD 38393,0.205,0.072,1.088,1.783,8.905,1.23,2.344,0.018,58.994,0.209,0.07,0,0,6,2036.263,False
HD 38393_1,HD 38393,3.39,0.099,0.656,0.187,8.905,1.23,2.344,0.193,260.3,3.613,0.013,0,0,6,2036.263,False
HD 38393_3,HD 38393,0.355,0.086,1.549,2.654,8.905,1.23,2.344,0.027,328.543,0.374,0.036,0,0,6,2036.263,False
HD 38393_4,HD 38393,4.373,0.052,1.208,1.306,8.905,1.23,2.344,0.165,165.577,4.179,0.005,0,0,6,2036.263,False
HD 693_0,HD 693,1.045,0.058,1.136,0.946,18.886,1.18,2.997,0.017,128.681,1.013,0.954,0,0,6,2036.264,False
HD 693_1,HD 693,0.139,0.106,2.768,4.782,18.886,1.18,2.997,0.003,341.562,0.153,0.006,0,0,6,2036.264,False
HD 693_3,HD 693,1.448,0.069,1.975,3.293,18.886,1.18,2.997,0.077,295.26,1.471,0.232,1,3,6,2036.264,True
HD 693_4,HD 693,1.744,0.105,1.392,2.423,18.886,1.18,2.997,0.093,298.971,1.924,0.145,0,0,6,2036.264,True
HD 693_5,HD 693,2.909,0.1,1.423,1.783,18.886,1.18,2.997,0.136,24.002,2.622,0.219,0,0,6,2036.264,False
HD 693_6,HD 693,2.914,0.024,0.574,0.086,18.886,1.18,2.997,0.136,90.465,2.894,0.581,0,0,6,2036.264,True
HD 693_7,HD 693,3.93,0.01,2.298,3.376,18.886,1.18,2.997,0.205,100.634,3.948,0.228,0,0,6,2036.264,False
HD 17206_0,HD 17206,1.742,0.09,0.885,0.481,14.276,1.21,2.617,0.127,206.084,1.812,0.355,0,0,6,2036.266,True
HD 17206_1,HD 17206,0.879,0.039,2.253,4.42,14.276,1.21,2.617,0.046,94.903,0.861,0.714,0,2,6,2036.266,False
HD 17206_2,HD 17206,0.485,0.035,0.762,0.798,14.276,1.21,2.617,0.008,37.042,0.468,0.002,0,0,6,2036.266,False
HD 210302_0,HD 210302,0.937,0.087,1.293,4.329,18.458,1.25,2.918,0.048,203.575,0.948,0.158,0,0,6,2036.267,False
HD 210302_1,HD 210302,0.316,0.034,0.672,0.336,18.458,1.25,2.918,0.017,207.622,0.318,0.308,0,0,6,2036.267,False
HD 210302_2,HD 210302,0.162,0.125,0.82,0.627,18.458,1.25,2.918,0.004,76.332,0.179,0.905,0,0,6,2036.267,False
HD 210302_3,HD 210302,0.925,0.123,2.909,13.478,18.458,1.25,2.918,0.024,334.757,0.834,0.87,0,0,6,2036.267,False
HD 210302_4,HD 210302,1.629,0.122,1.727,3.133,18.458,1.25,2.918,0.085,309.105,1.782,0.117,0,1,6,2036.267,True
HD 128620_0,HD 128620,1.567,0.074,0.945,0.99,1.332,1.11,1.521,1.145,188.577,1.607,0.492,0,2,6,2036.268,True
HD 128620_1,HD 128620,1.266,0.016,1.198,1.075,1.332,1.11,1.521,0.903,122.359,1.263,0.485,1,4,6,2036.268,True
HD 43386_0,HD 43386,2.541,0.037,0.504,0.139,19.588,1.33,2.957,0.1,294.393,2.505,0.696,0,0,6,2036.27,True
HD 43386_1,HD 43386,1.141,0.101,1.584,2.087,19.588,1.33,2.957,0.031,146.196,1.248,0.013,0,0,6,2036.27,False
HD 43386_3,HD 43386,0.289,0.045,1.072,1.323,19.588,1.33,2.957,0.01,111.271,0.277,0.744,0,0,6,2036.27,False
HD 19373_0,HD 19373,0.74,0.034,3.212,7.638,10.577,1.08,2.23,0.059,149.734,0.741,0.637,0,2,6,2036.271,False
HD 19373_2,HD 19373,0.724,0.048,1.483,3.887,10.577,1.08,2.23,0.064,149.274,0.708,0.467,1,3,6,2036.271,False
HD 19373_3,HD 19373,0.676,0.061,1.037,3.107,10.577,1.08,2.23,0.066,336.522,0.712,0.226,1,1,6,2036.271,False
HD 19373_6,HD 19373,0.114,0.04,2.433,5.437,10.577,1.08,2.23,0.008,0.576,0.115,0.05,0,0,6,2036.271,False
HD 19373_7,HD 19373,2.87,0.048,1.622,4.984,10.577,1.08,2.23,0.254,106.618,2.947,0.549,1,4,6,2036.271,False
HD 16895 A_0,HD 16895 A,3.595,0.047,2.816,6.26,11.15,1.21,2.246,0.32,171.507,3.57,0.307,0,0,6,2036.273,False
HD 16895 A_4,HD 16895 A,4.424,0.091,1.274,1.517,11.15,1.21,2.246,0.059,65.543,4.56,0.0,0,0,6,2036.273,False
HD 16895 A_5,HD 16895 A,1.554,0.05,3.144,6.056,11.15,1.21,2.246,0.101,184.429,1.495,0.721,1,5,6,2036.273,True
HD 16895 A_6,HD 16895 A,0.108,0.029,0.508,0.062,11.15,1.21,2.246,0.007,107.389,0.106,0.746,0,0,6,2036.273,False
HD 84737_0,HD 84737,0.596,0.087,1.352,2.836,18.823,1.08,2.795,0.034,48.003,0.646,0.259,0,0,6,2036.274,False
HD 84737_1,HD 84737,3.025,0.071,1.189,2.166,18.823,1.08,2.795,0.099,118.111,2.954,0.032,0,0,6,2036.274,False
HD 84737_2,HD 84737,1.078,0.014,1.079,1.238,18.823,1.08,2.795,0.056,152.613,1.063,0.235,0,0,6,2036.274,False
HD 84737_3,HD 84737,3.774,0.025,0.833,0.582,18.823,1.08,2.795,0.1,205.998,3.768,0.015,0,0,6,2036.274,False
HD 84737_4,HD 84737,0.254,0.074,3.133,5.482,18.823,1.08,2.795,0.009,104.303,0.235,0.732,0,0,6,2036.274,False
HD 84737_5,HD 84737,2.993,0.205,0.508,0.047,18.823,1.08,2.795,0.16,31.966,3.607,0.643,0,0,6,2036.274,False
HD 187691 A_0,HD 187691 A,3.127,0.076,1.475,3.637,19.488,1.25,2.835,0.167,47.815,3.349,0.213,0,0,6,2036.275,False
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,4.223,19.488,1.25,2.835,0.048,178.875,2.418,0.929,0,0,6,2036.275,True
HD 187691 A_2,HD 187691 A,3.249,0.037,0.764,0.21,19.488,1.25,2.835,0.168,160.647,3.285,0.37,0,0,6,2036.275,False
HD 187691 A_3,HD 187691 A,2.018,0.038,2.654,7.67,19.488,1.25,2.835,0.047,101.124,1.946,0.895,0,3,6,2036.275,True
HD 43042_0,HD 43042,4.095,0.078,0.558,0.189,21.776,1.29,2.936,0.147,241.102,3.832,0.643,0,0,6,2036.277,False
HD 43042_1,HD 43042,0.434,0.11,0.533,0.125,21.776,1.29,2.936,0.019,311.323,0.428,0.225,0,0,6,2036.277,False
HD 43042_3,HD 43042,0.724,0.14,0.733,0.336,21.776,1.29,2.936,0.033,96.219,0.711,0.294,0,0,6,2036.277,False
HD 212330 A_0,HD 212330 A,1.747,0.031,3.281,22.163,20.34,1.02,2.726,0.088,319.469,1.8,0.259,1,4,6,2036.278,True
HD 141004_0,HD 141004,2.629,0.092,2.901,9.32,11.916,1.09,2.004,0.041,337.968,2.504,0.001,0,1,6,2036.279,False
HD 141004_1,HD 141004,0.651,0.071,0.654,0.192,11.916,1.09,2.004,0.04,49.918,0.668,0.746,0,0,6,2036.279,False
HD 141004_2,HD 141004,4.426,0.098,1.019,0.86,11.916,1.09,2.004,0.29,305.932,3.994,0.109,0,0,6,2036.279,False
HD 141004_3,HD 141004,4.115,0.06,0.578,0.156,11.916,1.09,2.004,0.339,15.492,4.037,0.32,0,0,6,2036.279,False
HD 141004_4,HD 141004,3.163,0.091,1.732,5.597,11.916,1.09,2.004,0.277,152.157,3.396,0.443,0,0,6,2036.279,False
HD 4614 A_0,HD 4614 A,4.718,0.051,1.358,2.277,5.01,1.14,1.252,0.711,344.432,4.86,0.055,0,0,6,2036.281,False
HD 4614 A_1,HD 4614 A,0.651,0.133,0.728,0.414,5.01,1.14,1.252,0.062,34.072,0.568,0.02,0,3,6,2036.281,False
HD 4614 A_2,HD 4614 A,2.584,0.017,1.361,5.26,5.01,1.14,1.252,0.507,211.283,2.575,0.242,0,2,6,2036.281,False
HD 58855_0,HD 58855,3.917,0.055,2.746,19.491,20.402,1.16,2.445,0.114,128.679,4.125,0.849,1,6,6,2036.282,False
HD 58855_3,HD 58855,0.12,0.023,0.846,0.638,20.402,1.16,2.445,0.006,305.329,0.121,0.31,0,0,6,2036.282,False
HD 58855_4,HD 58855,1.787,0.062,0.53,0.05,20.402,1.16,2.445,0.039,129.295,1.815,0.01,0,0,6,2036.282,True
HD 58855_5,HD 58855,2.753,0.078,0.74,0.236,20.402,1.16,2.445,0.126,319.039,2.579,0.363,0,0,6,2036.282,False
HD 58855_6,HD 58855,3.408,0.008,0.67,0.345,20.402,1.16,2.445,0.165,126.981,3.383,0.271,0,0,6,2036.282,False
HD 58855_7,HD 58855,0.511,0.017,1.169,0.638,20.402,1.16,2.445,0.023,37.321,0.52,0.131,0,0,6,2036.282,False
HD 58855_8,HD 58855,3.679,0.02,1.665,2.944,20.402,1.16,2.445,0.168,357.24,3.624,0.495,0,0,6,2036.282,False
HD 7570_0,HD 7570,3.031,0.054,1.134,0.839,15.261,1.14,2.004,0.188,143.928,2.877,0.366,0,0,6,2036.284,False
HD 7570_1,HD 7570,0.15,0.071,0.941,0.934,15.261,1.14,2.004,0.008,316.754,0.144,0.124,0,0,6,2036.284,False
HD 7570_2,HD 7570,1.977,0.063,1.73,5.46,15.261,1.14,2.004,0.113,315.303,1.968,0.601,1,3,6,2036.284,True
HD 7570_3,HD 7570,3.034,0.079,1.364,2.113,15.261,1.14,2.004,0.177,351.081,2.987,0.564,0,0,6,2036.284,False
HD 7570_4,HD 7570,0.569,0.099,0.726,0.218,15.261,1.14,2.004,0.039,81.202,0.623,0.196,0,0,6,2036.284,False
HD 84117_2,HD 84117,0.48,0.183,0.807,0.221,14.951,1.14,1.977,0.014,186.425,0.506,0.009,0,0,6,2036.285,False
HD 84117_3,HD 84117,2.469,0.127,0.583,0.082,14.951,1.14,1.977,0.144,104.171,2.165,0.373,0,0,6,2036.285,False
HD 84117_5,HD 84117,2.421,0.095,0.605,0.152,14.951,1.14,1.977,0.15,33.881,2.285,0.414,0,0,6,2036.285,False
HD 190248_1,HD 190248,1.11,0.055,1.408,1.805,6.099,0.94,1.25,0.108,150.969,1.151,0.844,1,4,6,2036.286,True
HD 190248_2,HD 190248,3.754,0.072,1.017,1.843,6.099,0.94,1.25,0.631,304.502,3.994,0.465,0,0,6,2036.286,False
HD 190248_3,HD 190248,1.406,0.139,0.51,0.145,6.099,0.94,1.25,0.193,82.173,1.272,0.529,0,0,6,2036.286,True
HD 34411_0,HD 34411,0.295,0.082,3.192,20.914,12.562,1.08,1.732,0.022,326.106,0.276,0.229,0,0,6,2036.288,False
HD 34411_1,HD 34411,1.539,0.078,0.897,0.594,12.562,1.08,1.732,0.078,192.374,1.658,0.026,0,3,6,2036.288,True
HD 34411_3,HD 34411,1.691,0.074,0.798,0.788,12.562,1.08,1.732,0.112,265.062,1.816,0.068,0,0,6,2036.288,True
HD 203608_0,HD 203608,2.203,0.092,1.79,8.196,9.258,1.14,1.466,0.207,268.714,2.396,0.078,0,3,6,2036.289,False
HD 203608_1,HD 203608,2.342,0.1,0.502,0.084,9.258,1.14,1.466,0.138,227.783,2.109,0.028,0,0,6,2036.289,False
HD 203608_2,HD 203608,2.74,0.062,1.086,2.044,9.258,1.14,1.466,0.195,124.494,2.588,0.046,0,0,6,2036.289,False
HD 203608_5,HD 203608,4.293,0.038,0.929,1.188,9.258,1.14,1.466,0.158,205.149,4.451,0.004,0,0,6,2036.289,False
