PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,PlanetContrast,tReq_s,tReq_hr,Cp_e_s,Cb_e_s,Csp_e_s,DetStatus_Ideal,DetStatus_ETC,DetStatus,NDet,NObs,LastObs
HD 209100_6,HD 209100,1.701,0.082,0.885,0.188,3.638,0.72,0.222,0.061,158.223,1.654,0.0,3.374505200420769e-14,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.308
HD 209100_8,HD 209100,2.097,0.099,2.488,9.665,3.638,0.72,0.222,0.294,82.277,1.942,0.855,1.0782102706591135e-09,53.730096219835026,0.014925026727731952,1.2189522322748916,0.40970451279835196,0.003397483441610875,1,1,1,3,3,2035.308
HD 209100_9,HD 209100,0.782,0.071,2.297,4.804,3.638,0.72,0.222,0.151,235.966,0.729,0.062,2.3388686986056177e-10,494.2458244248745,0.13729050678468738,0.2585002924201927,0.4097992678390042,0.0034003260928304434,1,1,1,3,3,2035.308
HD 209100_10,HD 209100,0.182,0.056,2.026,4.669,3.638,0.72,0.222,0.047,26.9,0.172,0.375,6.299137161272948e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.308
HD 209100_11,HD 209100,0.917,0.107,1.174,2.072,3.638,0.72,0.222,0.209,132.016,0.822,0.532,3.054336685171973e-10,314.2060522983411,0.08727945897176141,0.34356506208288734,0.4097045128185687,0.0033974834422173766,1,1,1,2,3,2035.308
HD 201092_1,HD 201092,2.708,0.059,2.37,6.91,3.496,0.63,0.078,0.734,1.15,2.565,0.323,1.640955476870208e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2035.31
HD 201091_1,HD 201091,1.051,0.108,0.699,0.461,3.497,0.68,0.142,0.306,127.316,1.124,0.487,9.45414895275052e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.311
HD 201091_2,HD 201091,2.964,0.153,0.94,1.051,3.497,0.68,0.142,0.406,140.343,2.54,0.021,1.4591898717479365e-12,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.311
HD 201091_4,HD 201091,2.241,0.067,3.013,11.536,3.497,0.68,0.142,0.345,128.746,2.341,0.016,1.8309146085536286e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.311
HD 4391_0,HD 4391,0.363,0.182,1.471,2.308,15.049,0.98,0.923,0.023,268.759,0.426,0.075,1.3593023061722088e-10,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.312
HD 4391_1,HD 4391,1.544,0.114,0.614,0.21,15.049,0.98,0.923,0.082,117.826,1.466,0.632,4.985667685382543e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.312
HD 4391_2,HD 4391,0.361,0.058,0.863,1.273,15.049,0.98,0.923,0.023,74.917,0.366,0.478,1.4180881707796299e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.312
HD 4391_3,HD 4391,0.102,0.064,0.942,1.195,15.049,0.98,0.923,0.005,265.746,0.103,0.675,3.6321867360262806e-08,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.312
HD 4391_4,HD 4391,0.526,0.038,2.712,4.443,15.049,0.98,0.923,0.031,138.661,0.532,0.118,1.044226223976275e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.312
HD 4628_0,HD 4628,0.299,0.054,1.741,4.518,7.435,0.78,0.3,0.031,272.365,0.292,0.682,7.2857366448957566e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.316
HD 4628_1,HD 4628,4.258,0.031,1.273,2.24,7.435,0.78,0.3,0.269,43.645,4.227,0.012,8.599091737952034e-13,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.316
HD 4628_4,HD 4628,4.069,0.034,0.981,0.218,7.435,0.78,0.3,0.564,272.951,4.204,0.285,6.289388731215689e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.316
HD 4628_5,HD 4628,3.681,0.025,0.897,0.438,7.435,0.78,0.3,0.478,117.374,3.591,0.252,7.190565780843597e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.316
HD 4628_6,HD 4628,1.476,0.055,1.942,6.196,7.435,0.78,0.3,0.187,114.356,1.462,0.487,1.783747063092332e-10,3604.090754824734,1.0011363207846484,0.07564844332367499,0.3393134847729037,0.0012857526008474263,1,1,1,1,3,2035.316
HD 202560_0,HD 202560,0.846,0.075,1.59,3.098,3.97,0.59,0.083,0.174,41.47,0.787,0.597,3.038330438220158e-10,6440.5881571441305,1.7890522658733696,0.05297974070963697,0.3141414240353497,0.0005305907787208076,1,1,1,4,5,2035.318
HD 202560_1,HD 202560,0.552,0.052,0.674,0.277,3.97,0.59,0.083,0.142,136.775,0.569,0.394,3.394518500234368e-10,5415.296081490204,1.5042489115250568,0.05816897999206941,0.3142362003313235,0.000533434067600022,1,1,1,5,5,2035.318
HD 202560_3,HD 202560,0.867,0.117,1.589,3.993,3.97,0.59,0.083,0.228,341.815,0.948,0.484,8.799010292094829e-10,958.674599385202,0.26629849982922277,0.15487500437373808,0.3141413283654621,0.0005305879086241799,1,1,1,5,5,2035.318
HD 202560_4,HD 202560,2.302,0.14,0.558,0.242,3.97,0.59,0.083,0.476,278.632,2.165,0.113,3.7418931130164605e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.318
HD 202560_5,HD 202560,3.244,0.082,0.847,0.597,3.97,0.59,0.083,0.71,220.774,3.485,0.081,2.4136191655417785e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.318
HD 202560_6,HD 202560,0.414,0.085,0.785,0.52,3.97,0.59,0.083,0.096,266.06,0.383,0.353,8.43691313487445e-10,1411.0481040990326,0.39195780669417574,0.12969017862191767,0.3508965505569991,0.0016332445743702888,1,1,1,5,5,2035.318
HD 72905_1,HD 72905,0.661,0.069,0.5,0.04,14.439,1.08,0.973,0.033,84.206,0.707,0.782,2.352593765079161e-10,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.322
HD 72905_3,HD 72905,0.899,0.099,2.776,14.209,14.439,1.08,0.973,0.05,198.119,0.886,0.085,1.715833821909003e-10,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.322
HD 72905_4,HD 72905,0.923,0.214,1.407,1.358,14.439,1.08,0.973,0.076,212.951,1.105,0.254,2.431213952005165e-10,45355.76381529855,12.598823282027375,0.08203351831756601,0.6629861995220676,0.010995934043322345,1,0,0,0,2,2035.322
HD 72905_5,HD 72905,3.175,0.086,0.525,0.039,14.439,1.08,0.973,0.183,113.887,3.034,0.113,1.9206062273089677e-12,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.322
HD 102365_0,HD 102365,1.154,0.024,2.235,5.761,9.319,1.02,0.844,0.111,212.023,1.148,0.134,5.321219229019299e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.323
HD 102365_1,HD 102365,4.021,0.031,1.113,1.591,9.319,1.02,0.844,0.313,296.075,4.143,0.048,1.479768738062507e-12,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.323
HD 102365_2,HD 102365,0.113,0.031,0.976,1.372,9.319,1.02,0.844,0.012,234.768,0.112,0.324,1.382313762833625e-08,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.323
HD 216803_1,HD 216803,3.539,0.087,2.035,4.875,7.601,0.72,0.196,0.467,208.033,3.787,0.514,9.57776386195885e-11,inf,inf,0.0,inf,inf,0,0,0,1,4,2035.327
HD 216803_3,HD 216803,0.104,0.044,0.893,0.812,7.601,0.72,0.196,0.008,77.215,0.1,0.8,3.412147813377222e-08,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.327
HD 216803_4,HD 216803,2.738,0.038,2.631,16.763,7.601,0.72,0.196,0.213,2.086,2.809,0.84,9.043609994702647e-11,inf,inf,0.0,inf,inf,0,0,0,2,4,2035.327
HD 216803_5,HD 216803,0.109,0.06,0.686,0.087,7.601,0.72,0.196,0.014,60.886,0.115,0.55,1.2478252086883535e-08,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.327
HD 216803_6,HD 216803,0.431,0.071,1.431,3.714,7.601,0.72,0.196,0.049,10.977,0.406,0.548,2.368826569849784e-09,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.327
HD 100623 A_0,HD 100623 A,4.014,0.105,2.503,6.2,9.559,0.88,0.37,0.423,244.353,4.261,0.492,6.701843214618068e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_2,HD 100623 A,0.102,0.086,0.559,0.038,9.559,0.88,0.37,0.01,140.206,0.106,0.542,4.917687401421127e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_3,HD 100623 A,4.384,0.075,1.441,2.489,9.559,0.88,0.37,0.177,173.16,4.694,0.938,4.7822904408734005e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_4,HD 100623 A,2.524,0.072,0.66,0.245,9.559,0.88,0.37,0.226,108.203,2.52,0.103,3.0951816763493613e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_5,HD 100623 A,4.18,0.038,0.734,0.481,9.559,0.88,0.37,0.414,359.168,4.142,0.48,7.746680878208291e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_6,HD 100623 A,0.362,0.165,0.555,0.193,9.559,0.88,0.37,0.013,329.939,0.422,0.003,2.0685486878926492e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 100623 A_7,HD 100623 A,4.073,0.068,1.365,3.3,9.559,0.88,0.37,0.273,218.832,3.801,0.043,1.2440385033442914e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.329
HD 115617_0,HD 115617,1.956,0.004,0.732,0.237,8.534,0.97,0.825,0.219,239.476,1.958,0.182,1.4961659211756547e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.33
HD 115617_1,HD 115617,0.76,0.09,2.931,11.127,8.534,0.97,0.825,0.017,170.54,0.814,0.001,2.7474757270837716e-12,inf,inf,0.0,inf,inf,0,0,0,1,2,2035.33
HD 115617_2,HD 115617,0.621,0.047,0.562,0.038,8.534,0.97,0.825,0.049,251.772,0.617,0.775,3.140791742024678e-10,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.33
HD 115617_3,HD 115617,0.199,0.073,3.38,9.207,8.534,0.97,0.825,0.014,258.305,0.185,0.036,2.9218107222257414e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.33
HD 115617_4,HD 115617,2.599,0.104,0.763,0.148,8.534,0.97,0.825,0.23,113.531,2.843,0.767,3.6283569692449675e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.33
HD 115617_5,HD 115617,2.098,0.045,1.487,2.107,8.534,0.97,0.825,0.193,341.7,2.004,0.656,1.3873136211187702e-10,1275.7848804246325,0.3543846890068424,0.14715876894691515,0.4035172503356588,0.003211865567730079,1,1,1,2,2,2035.33
HD 115617_6,HD 115617,3.003,0.084,0.942,1.034,8.534,0.97,0.825,0.168,211.709,3.14,0.011,4.809615341425584e-13,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.33
HD 20630_1,HD 20630,0.648,0.142,1.547,5.088,9.276,0.98,0.857,0.072,47.397,0.702,0.493,8.026779385188722e-10,339.1525873852395,0.09420905205145541,0.5197007719657946,1.1350558996960376,0.025158025048541446,1,1,1,2,2,2035.334
HD 20630_5,HD 20630,1.387,0.083,0.621,0.099,9.276,0.98,0.857,0.141,298.954,1.338,0.438,3.592095301418227e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.334
HD 30495_0,HD 30495,1.934,0.08,0.989,0.82,13.24,1.04,0.966,0.123,66.915,2.058,0.687,8.611648262865701e-11,inf,inf,0.0,inf,inf,0,0,0,1,2,2035.336
HD 30495_2,HD 30495,0.416,0.06,1.179,2.252,13.24,1.04,0.966,0.026,173.188,0.395,0.593,2.2317594693287476e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.336
HD 30495_3,HD 30495,1.848,0.089,0.623,0.444,13.24,1.04,0.966,0.128,357.703,1.869,0.555,2.7248927633158182e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.336
HD 155886_1,HD 155886,0.511,0.064,0.698,0.774,5.952,0.85,0.327,0.087,35.104,0.518,0.27,2.47628436176974e-10,2340.0777611648805,0.6500216003235779,0.15823255088328883,0.6979621927863763,0.012045213841251606,1,1,1,2,3,2035.342
HD 155886_2,HD 155886,0.232,0.069,1.589,3.614,5.952,0.85,0.327,0.018,83.887,0.246,0.911,2.731506465014082e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.342
HD 155886_3,HD 155886,1.253,0.044,2.915,7.412,5.952,0.85,0.327,0.144,253.548,1.307,0.037,6.065756519897797e-11,inf,inf,0.0,inf,inf,0,0,0,2,3,2035.342
HD 155886_4,HD 155886,0.305,0.028,0.94,0.303,5.952,0.85,0.327,0.03,127.941,0.301,0.026,1.777497617664788e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.342
HD 155886_5,HD 155886,0.201,0.128,1.339,4.271,5.952,0.85,0.327,0.033,14.903,0.227,0.103,2.3990656335388865e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.342
HD 155886_6,HD 155886,0.316,0.044,0.948,2.64,5.952,0.85,0.327,0.049,83.364,0.302,0.452,1.8557371633098886e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.342
HD 155886_7,HD 155886,0.59,0.079,3.352,14.032,5.952,0.85,0.327,0.088,277.346,0.583,0.131,1.9661028381820567e-09,58.830507071353104,0.016341807519820308,1.2737673765656607,0.6669546710702433,0.011114988189767618,1,1,1,3,3,2035.342
HD 155886_8,HD 155886,3.879,0.087,2.635,8.111,5.952,0.85,0.327,0.674,166.626,4.105,0.219,8.382045468795979e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.342
HD 10360_0,HD 10360,0.111,0.132,2.009,3.749,8.189,0.78,0.345,0.012,189.41,0.11,0.583,5.96147086907354e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.344
HD 10360_1,HD 10360,0.559,0.036,0.525,0.088,8.189,0.78,0.345,0.019,348.543,0.547,0.002,1.2821137072785775e-12,inf,inf,0.0,inf,inf,0,0,0,1,3,2035.344
HD 10360_2,HD 10360,3.873,0.13,2.182,10.62,8.189,0.78,0.345,0.417,45.127,3.424,0.35,7.259687323593941e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.344
HD 10360_4,HD 10360,0.185,0.028,3.239,10.499,8.189,0.78,0.345,0.02,103.994,0.189,0.118,6.7380311670776315e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.344
HD 10360_5,HD 10360,2.33,0.067,0.679,0.279,8.189,0.78,0.345,0.261,316.62,2.477,0.614,2.5619271921617723e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.344
HD 147513_0,HD 147513,1.541,0.04,0.645,0.196,12.892,1.07,1.001,0.105,257.702,1.593,0.629,6.065402741320316e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 147513_1,HD 147513,1.513,0.099,0.537,0.067,12.892,1.07,1.001,0.119,41.561,1.652,0.527,2.2591352893788296e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 147513_2,HD 147513,4.633,0.075,1.379,2.987,12.892,1.07,1.001,0.321,232.295,4.304,0.466,2.958455117197188e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 147513_4,HD 147513,0.196,0.111,0.74,0.142,12.892,1.07,1.001,0.006,0.518,0.206,0.007,6.398110090678294e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 147513_5,HD 147513,4.52,0.075,0.624,0.074,12.892,1.07,1.001,0.352,73.841,4.609,0.408,4.165628893802775e-12,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 147513_6,HD 147513,1.743,0.075,1.796,4.592,12.892,1.07,1.001,0.122,244.881,1.645,0.478,1.3048741947922856e-10,4110.244077909032,1.1417344660858422,0.07354698341101036,0.3635393486700551,0.0020125285177619696,1,1,1,2,2,2035.345
HD 147513_7,HD 147513,2.47,0.028,0.667,0.678,12.892,1.07,1.001,0.141,331.763,2.401,0.717,2.8246839313697707e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.345
HD 136352_0,HD 136352,1.127,0.083,0.501,0.209,14.739,1.02,1.029,0.073,93.217,1.163,0.152,1.7093497655242106e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.352
HD 136352_2,HD 136352,0.995,0.082,1.549,3.648,14.739,1.02,1.029,0.059,185.39,0.981,0.577,5.212221857596543e-10,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.352
HD 136352_3,HD 136352,3.774,0.069,2.041,9.243,14.739,1.02,1.029,0.246,98.596,3.771,0.47,3.9737351218697654e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.352
HD 136352_4,HD 136352,1.831,0.068,0.826,0.215,14.739,1.02,1.029,0.127,7.111,1.879,0.288,2.6975264975278028e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.352
HD 155885_0,HD 155885,0.424,0.016,1.08,0.596,5.948,0.85,0.332,0.072,255.502,0.43,0.283,9.4006983594831e-10,330.9134788060723,0.09192041077946453,0.48098987889982364,0.9530189822820265,0.019696917526121113,1,1,1,3,3,2035.353
HD 155885_1,HD 155885,0.125,0.137,2.355,5.439,5.948,0.85,0.332,0.017,253.763,0.142,0.735,7.494516911616857e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.353
HD 155885_4,HD 155885,2.293,0.052,0.991,0.938,5.948,0.85,0.332,0.321,90.214,2.404,0.682,6.882005759470551e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.353
HD 17925_0,HD 17925,1.472,0.037,0.676,0.328,10.361,0.82,0.401,0.128,108.847,1.523,0.111,1.1236772306978541e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.358
HD 17925_2,HD 17925,0.735,0.099,0.938,0.85,10.361,0.82,0.401,0.052,130.111,0.807,0.781,7.64860892100657e-10,inf,inf,0.0,inf,inf,0,0,0,1,3,2035.358
HD 17925_3,HD 17925,0.561,0.086,1.065,2.059,10.361,0.82,0.401,0.04,26.764,0.57,0.739,1.5512687934891805e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.358
HD 17925_4,HD 17925,0.848,0.062,1.424,2.954,10.361,0.82,0.401,0.056,140.157,0.896,0.8,5.39588088277556e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.358
HD 17925_6,HD 17925,3.618,0.076,0.719,0.183,10.361,0.82,0.401,0.355,115.552,3.679,0.3,7.385931345146025e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.358
HD 88230_0,HD 88230,1.858,0.024,1.413,3.099,4.871,0.63,0.103,0.283,258.649,1.856,0.727,3.355083186144976e-10,4161.493052753683,1.1559702924315785,0.06736957557655116,0.31657544082394645,0.0006036112823787106,1,1,1,6,6,2035.362
HD 88230_1,HD 88230,0.369,0.102,2.613,10.567,4.871,0.63,0.103,0.071,63.901,0.353,0.417,7.555733958152846e-09,71.46393107498932,0.01985109196527481,1.0093008299930613,0.4743666397672836,0.005337347250678825,1,1,1,3,6,2035.362
HD 88230_2,HD 88230,0.941,0.058,0.511,0.385,4.871,0.63,0.103,0.121,319.052,0.935,0.808,1.1606587525594528e-10,36176.38081570628,10.048994671029522,0.022034562303739385,0.3193526261898346,0.0006869268433553543,1,1,1,3,6,2035.362
HD 88230_3,HD 88230,1.397,0.055,1.541,2.774,4.871,0.63,0.103,0.267,186.542,1.421,0.545,3.2816835863016885e-10,4337.947952081919,1.2049855422449773,0.06586145651388628,0.31657544082394645,0.0006036112823787106,1,1,1,6,6,2035.362
HD 88230_4,HD 88230,0.683,0.12,0.831,0.351,4.871,0.63,0.103,0.065,116.185,0.602,0.87,9.784174157234863e-10,2703.873087637604,0.7510758576771122,0.11269329295158462,0.49355614347120175,0.005913032361796368,1,1,1,3,6,2035.362
HD 88230_5,HD 88230,2.552,0.09,1.594,2.577,4.871,0.63,0.103,0.505,17.433,2.67,0.536,1.7226699550270208e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2035.362
HD 88230_6,HD 88230,2.842,0.103,0.661,0.337,4.871,0.63,0.103,0.328,54.884,3.019,0.018,4.748004494046497e-13,inf,inf,0.0,inf,inf,0,0,0,0,6,2035.362
HD 156274 A_3,HD 156274 A,4.433,0.138,1.608,2.565,8.791,0.9,0.452,0.529,119.371,4.921,0.172,3.280437542063064e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.363
HD 20807_0,HD 20807,0.337,0.072,1.793,5.585,12.039,1.07,1.017,0.026,38.311,0.314,0.351,5.587275280111055e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.364
HD 20807_1,HD 20807,1.546,0.069,0.954,0.674,12.039,1.07,1.017,0.129,161.209,1.548,0.327,7.553608810459118e-11,inf,inf,0.0,inf,inf,0,0,0,1,2,2035.364
HD 20807_2,HD 20807,2.979,0.055,2.038,5.953,12.039,1.07,1.017,0.148,121.514,3.066,0.024,9.7079406840019e-13,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.364
HD 201092_1,HD 201092,2.708,0.059,2.37,6.91,3.496,0.63,0.078,0.732,4.301,2.561,0.299,1.524030319390789e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2035.368
HD 146233_0,HD 146233,0.356,0.047,2.679,12.782,14.137,1.02,1.094,0.025,10.093,0.373,0.199,6.244619833269647e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.375
HD 146233_1,HD 146233,0.206,0.044,2.032,4.046,14.137,1.02,1.094,0.011,338.699,0.214,0.051,3.0367784901009223e-09,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.375
HD 146233_4,HD 146233,0.539,0.141,1.433,2.618,14.137,1.02,1.094,0.017,194.187,0.463,0.015,2.6940658373385307e-11,inf,inf,0.0,inf,inf,0,0,0,0,2,2035.375
HD 202560_0,HD 202560,0.846,0.075,1.59,3.098,3.97,0.59,0.083,0.201,49.639,0.801,0.355,1.740239100976955e-10,18383.337490780345,5.106482636327874,0.030537199108714497,0.31414132840264875,0.0005305879097397785,1,1,1,5,6,2035.382
HD 202560_1,HD 202560,0.552,0.052,0.674,0.277,3.97,0.59,0.083,0.144,177.129,0.58,0.398,3.297201770422216e-10,5691.209285179413,1.5808914681053925,0.05662699403444915,0.31419952726777023,0.0005323338756934226,1,1,1,6,6,2035.382
HD 202560_3,HD 202560,0.867,0.117,1.589,3.993,3.97,0.59,0.083,0.224,1.236,0.922,0.459,8.825687497980791e-10,954.318373409337,0.26508843705814916,0.1552977897428446,0.31414132836547304,0.000530587908624507,1,1,1,6,6,2035.382
HD 202560_4,HD 202560,2.302,0.14,0.558,0.242,3.97,0.59,0.083,0.472,285.203,2.138,0.116,3.93687087078117e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2035.382
HD 202560_5,HD 202560,3.244,0.082,0.847,0.597,3.97,0.59,0.083,0.715,223.972,3.49,0.083,2.4587229769563802e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2035.382
HD 202560_6,HD 202560,0.414,0.085,0.785,0.52,3.97,0.59,0.083,0.102,337.987,0.419,0.467,9.341530984036776e-10,1099.123697541527,0.30531213820597974,0.1472656687225799,0.3375323431928835,0.0012323183534468205,1,1,1,6,6,2035.382
HD 165341 B_1,HD 165341 B,1.256,0.089,0.5,0.038,5.122,0.78,0.164,0.213,101.955,1.331,0.087,4.826113857719878e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.386
HD 165341 B_2,HD 165341 B,4.082,0.042,1.247,2.163,5.122,0.78,0.164,0.557,52.739,4.229,0.041,7.866446035341285e-13,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.386
HD 165341 B_3,HD 165341 B,0.1,0.077,0.528,0.115,5.122,0.78,0.164,0.008,176.296,0.106,0.922,1.3489939480079778e-08,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.386
HD 165341 B_4,HD 165341 B,0.76,0.117,1.137,8.764,5.122,0.78,0.164,0.111,289.192,0.681,0.645,4.413031170025238e-10,1416.6070344050313,0.3935019540013976,0.12824629586804737,0.34432398647059237,0.0014360676517780864,1,1,1,2,5,2035.386
HD 37394_0,HD 37394,1.839,0.051,0.552,0.135,12.27,0.88,0.478,0.144,331.768,1.834,0.47,2.5013120175022316e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.39
HD 37394_1,HD 37394,0.501,0.058,1.934,8.22,12.27,0.88,0.478,0.039,262.759,0.511,0.514,6.3976443142750045e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.39
HD 37394_3,HD 37394,1.245,0.044,1.502,3.708,12.27,0.88,0.478,0.061,27.821,1.293,0.842,3.2963947213070355e-10,-25023.07208210565,-6.950853356140458,0.04672768075149691,0.5740845774472221,0.008328885381076978,1,1,1,2,3,2035.39
HD 37394_5,HD 37394,0.152,0.102,1.111,1.26,12.27,0.88,0.478,0.011,351.08,0.137,0.381,9.54024887517481e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.39
HD 37394_9,HD 37394,0.863,0.077,0.726,0.488,12.27,0.88,0.478,0.044,334.591,0.922,0.025,9.833046325548062e-12,inf,inf,0.0,inf,inf,0,0,0,1,3,2035.39
HD 37394_10,HD 37394,0.093,0.059,3.205,19.869,12.27,0.88,0.478,0.007,109.791,0.088,0.141,6.277913912482281e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.39
HD 37394_11,HD 37394,1.171,0.065,2.415,8.838,12.27,0.88,0.478,0.1,30.494,1.239,0.405,7.180111865681426e-10,864.644080971031,0.24017891138084196,0.17623930040959995,0.3678749665062899,0.0021425970528490147,1,1,1,3,3,2035.39
HD 37394_15,HD 37394,0.222,0.142,1.093,2.551,12.27,0.88,0.478,0.019,271.248,0.228,0.304,1.2226831988850693e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.39
HD 37394_16,HD 37394,2.623,0.055,2.621,4.867,12.27,0.88,0.478,0.203,296.218,2.518,0.243,5.6471501310369204e-11,inf,inf,0.0,inf,inf,0,0,0,1,3,2035.39
HD 156026_0,HD 156026,3.18,0.093,3.171,12.638,5.954,0.68,0.158,0.53,186.675,3.359,0.508,6.782755763956419e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2035.392
HD 156026_1,HD 156026,0.564,0.081,0.509,0.109,5.954,0.68,0.158,0.073,45.543,0.518,0.638,3.5043201536068025e-10,16123.191724991655,4.478664368053238,0.06138185921665068,0.5109227821753032,0.006434031522919413,1,1,1,2,5,2035.392
HD 156026_2,HD 156026,0.423,0.044,0.607,0.429,5.954,0.68,0.158,0.03,15.137,0.404,0.91,9.49969925002911e-10,inf,inf,0.0,inf,inf,0,0,0,2,5,2035.392
HD 156026_3,HD 156026,1.001,0.06,2.318,7.407,5.954,0.68,0.158,0.162,347.415,1.06,0.14,1.9374963957642128e-10,7841.616553304453,2.1782268203623483,0.04839917030412285,0.3219040818450294,0.0007634705130111988,1,1,1,5,5,2035.392
HD 156026_5,HD 156026,1.693,0.124,2.972,5.791,5.954,0.68,0.158,0.276,163.076,1.902,0.61,3.4941885963320517e-10,2565.549645807635,0.7126526793910097,0.08871923923946924,0.3219020356969237,0.0007634091285680281,1,1,1,5,5,2035.392
HD 131977_0,HD 131977,2.114,0.033,1.305,2.487,5.886,0.72,0.223,0.321,55.458,2.137,0.587,1.4068088135644457e-10,5477.653653105677,1.5215704591960215,0.060498035196695964,0.33951130403382745,0.0012916871786751408,1,1,1,4,4,2035.393
